Nom_Commune;INSEE_Commune;INSEE_Département;Nom_Département;Alea_sismique;Zone_neige;Zone_vent
SANCY;77443;77;SEINE-ET-MARNE;Zone 1;A1;2
SANCY-LES-PROVINS;77444;77;SEINE-ET-MARNE;Zone 1;A1;2
SAVIGNY-LE-TEMPLE;77445;77;SEINE-ET-MARNE;Zone 1;A1;2
SAVINS;77446;77;SEINE-ET-MARNE;Zone 1;A1;2
SEINE-PORT;77447;77;SEINE-ET-MARNE;Zone 1;A1;2
SEPT-SORTS;77448;77;SEINE-ET-MARNE;Zone 1;A1;2
SERRIS;77449;77;SEINE-ET-MARNE;Zone 1;A1;2
SERVON;77450;77;SEINE-ET-MARNE;Zone 1;A1;2
SIGNY-SIGNETS;77451;77;SEINE-ET-MARNE;Zone 1;A1;2
SIGY;77452;77;SEINE-ET-MARNE;Zone 1;A1;2
SIVRY-COURTRY;77453;77;SEINE-ET-MARNE;Zone 1;A1;2
SOGNOLLES-EN-MONTOIS;77454;77;SEINE-ET-MARNE;Zone 1;A1;2
SOIGNOLLES-EN-BRIE;77455;77;SEINE-ET-MARNE;Zone 1;A1;2
SOISY-BOUY;77456;77;SEINE-ET-MARNE;Zone 1;A1;2
SOLERS;77457;77;SEINE-ET-MARNE;Zone 1;A1;2
SOUPPES-SUR-LOING;77458;77;SEINE-ET-MARNE;Zone 1;A1;2
SOURDUN;77459;77;SEINE-ET-MARNE;Zone 1;A1;2
TANCROU;77460;77;SEINE-ET-MARNE;Zone 1;A1;2
THENISY;77461;77;SEINE-ET-MARNE;Zone 1;A1;2
THIEUX;77462;77;SEINE-ET-MARNE;Zone 1;A1;2
THOMERY;77463;77;SEINE-ET-MARNE;Zone 1;A1;2
THORIGNY-SUR-MARNE;77464;77;SEINE-ET-MARNE;Zone 1;A1;2
THOURY-FEROTTES;77465;77;SEINE-ET-MARNE;Zone 1;A1;2
TIGEAUX;77466;77;SEINE-ET-MARNE;Zone 1;A1;2
LA TOMBE;77467;77;SEINE-ET-MARNE;Zone 1;A1;2
TORCY;77468;77;SEINE-ET-MARNE;Zone 1;A1;2
TOUQUIN;77469;77;SEINE-ET-MARNE;Zone 1;A1;2
TOURNAN-EN-BRIE;77470;77;SEINE-ET-MARNE;Zone 1;A1;2
TOUSSON;77471;77;SEINE-ET-MARNE;Zone 1;A1;2
LA TRETOIRE;77472;77;SEINE-ET-MARNE;Zone 1;A1;2
TREUZY-LEVELAY;77473;77;SEINE-ET-MARNE;Zone 1;A1;2
TRILBARDOU;77474;77;SEINE-ET-MARNE;Zone 1;A1;2
TRILPORT;77475;77;SEINE-ET-MARNE;Zone 1;A1;2
TROCY-EN-MULTIEN;77476;77;SEINE-ET-MARNE;Zone 1;A1;2
URY;77477;77;SEINE-ET-MARNE;Zone 1;A1;2
USSY-SUR-MARNE;77478;77;SEINE-ET-MARNE;Zone 1;A1;2
VAIRES-SUR-MARNE;77479;77;SEINE-ET-MARNE;Zone 1;A1;2
VALENCE-EN-BRIE;77480;77;SEINE-ET-MARNE;Zone 1;A1;2
VANVILLE;77481;77;SEINE-ET-MARNE;Zone 1;A1;2
VARENNES-SUR-SEINE;77482;77;SEINE-ET-MARNE;Zone 1;A1;2
VARREDDES;77483;77;SEINE-ET-MARNE;Zone 1;A1;2
VAUCOURTOIS;77484;77;SEINE-ET-MARNE;Zone 1;A1;2
LE VAUDOUE;77485;77;SEINE-ET-MARNE;Zone 1;A1;2
VAUDOY-EN-BRIE;77486;77;SEINE-ET-MARNE;Zone 1;A1;2
VAUX-LE-PENIL;77487;77;SEINE-ET-MARNE;Zone 1;A1;2
VAUX-SUR-LUNAIN;77489;77;SEINE-ET-MARNE;Zone 1;A1;2
VENDREST;77490;77;SEINE-ET-MARNE;Zone 1;A1;2
VENEUX-LES-SABLONS;77491;77;SEINE-ET-MARNE;Zone 1;A1;2
VERDELOT;77492;77;SEINE-ET-MARNE;Zone 1;A1;2
VERNEUIL-L'ETANG;77493;77;SEINE-ET-MARNE;Zone 1;A1;2
VERNOU-LA-CELLE-SUR-SEINE;77494;77;SEINE-ET-MARNE;Zone 1;A1;2
VERT-SAINT-DENIS;77495;77;SEINE-ET-MARNE;Zone 1;A1;2
VIEUX-CHAMPAGNE;77496;77;SEINE-ET-MARNE;Zone 1;A1;2
VIGNELY;77498;77;SEINE-ET-MARNE;Zone 1;A1;2
VILLEBEON;77500;77;SEINE-ET-MARNE;Zone 1;A1;2
VILLECERF;77501;77;SEINE-ET-MARNE;Zone 1;A1;2
VILLEMARECHAL;77504;77;SEINE-ET-MARNE;Zone 1;A1;2
VILLEMAREUIL;77505;77;SEINE-ET-MARNE;Zone 1;A1;2
VILLEMER;77506;77;SEINE-ET-MARNE;Zone 1;A1;2
VILLENAUXE-LA-PETITE;77507;77;SEINE-ET-MARNE;Zone 1;A1;2
VILLENEUVE-LE-COMTE;77508;77;SEINE-ET-MARNE;Zone 1;A1;2
VILLENEUVE-LES-BORDES;77509;77;SEINE-ET-MARNE;Zone 1;A1;2
VILLENEUVE-SAINT-DENIS;77510;77;SEINE-ET-MARNE;Zone 1;A1;2
VILLENEUVE-SOUS-DAMMARTIN;77511;77;SEINE-ET-MARNE;Zone 1;A1;2
VILLENEUVE-SUR-BELLOT;77512;77;SEINE-ET-MARNE;Zone 1;A1;2
VILLENOY;77513;77;SEINE-ET-MARNE;Zone 1;A1;2
VILLEPARISIS;77514;77;SEINE-ET-MARNE;Zone 1;A1;2
VILLEROY;77515;77;SEINE-ET-MARNE;Zone 1;A1;2
VILLE-SAINT-JACQUES;77516;77;SEINE-ET-MARNE;Zone 1;A1;2
VILLEVAUDE;77517;77;SEINE-ET-MARNE;Zone 1;A1;2
VILLIERS-EN-BIERE;77518;77;SEINE-ET-MARNE;Zone 1;A1;2
VILLIERS-SAINT-GEORGES;77519;77;SEINE-ET-MARNE;Zone 1;A1;2
VILLIERS-SOUS-GREZ;77520;77;SEINE-ET-MARNE;Zone 1;A1;2
VILLIERS-SUR-MORIN;77521;77;SEINE-ET-MARNE;Zone 1;A1;2
VILLIERS-SUR-SEINE;77522;77;SEINE-ET-MARNE;Zone 1;A1;2
VILLUIS;77523;77;SEINE-ET-MARNE;Zone 1;A1;2
VIMPELLES;77524;77;SEINE-ET-MARNE;Zone 1;A1;2
VINANTES;77525;77;SEINE-ET-MARNE;Zone 1;A1;2
VINCY-MANOEUVRE;77526;77;SEINE-ET-MARNE;Zone 1;A1;2
VOINSLES;77527;77;SEINE-ET-MARNE;Zone 1;A1;2
VOISENON;77528;77;SEINE-ET-MARNE;Zone 1;A1;2
VOULANGIS;77529;77;SEINE-ET-MARNE;Zone 1;A1;2
VOULTON;77530;77;SEINE-ET-MARNE;Zone 1;A1;2
VOULX;77531;77;SEINE-ET-MARNE;Zone 1;A1;2
VULAINES-LES-PROVINS;77532;77;SEINE-ET-MARNE;Zone 1;A1;2
VULAINES-SUR-SEINE;77533;77;SEINE-ET-MARNE;Zone 1;A1;2
YEBLES;77534;77;SEINE-ET-MARNE;Zone 1;A1;2
ABLIS;78003;78;YVELINES;Zone 1;A1;2
ACHERES;78005;78;YVELINES;Zone 1;A1;2
ADAINVILLE;78006;78;YVELINES;Zone 1;A1;2
AIGREMONT;78007;78;YVELINES;Zone 1;A1;2
ALLAINVILLE;78009;78;YVELINES;Zone 1;A1;2
LES ALLUETS-LE-ROI;78010;78;YVELINES;Zone 1;A1;2
ANDELU;78013;78;YVELINES;Zone 1;A1;2
ANDRESY;78015;78;YVELINES;Zone 1;A1;2
ARNOUVILLE-LES-MANTES;78020;78;YVELINES;Zone 1;A1;2
AUBERGENVILLE;78029;78;YVELINES;Zone 1;A1;2
AUFFARGIS;78030;78;YVELINES;Zone 1;A1;2
AUFFREVILLE-BRASSEUIL;78031;78;YVELINES;Zone 1;A1;2
AULNAY-SUR-MAULDRE;78033;78;YVELINES;Zone 1;A1;2
AUTEUIL;78034;78;YVELINES;Zone 1;A1;2
AUTOUILLET;78036;78;YVELINES;Zone 1;A1;2
BAILLY;78043;78;YVELINES;Zone 1;A1;2
BAZAINVILLE;78048;78;YVELINES;Zone 1;A1;2
BAZEMONT;78049;78;YVELINES;Zone 1;A1;2
BAZOCHES-SUR-GUYONNE;78050;78;YVELINES;Zone 1;A1;2
BEHOUST;78053;78;YVELINES;Zone 1;A1;2
BENNECOURT;78057;78;YVELINES;Zone 1;A1;2
BEYNES;78062;78;YVELINES;Zone 1;A1;2
BLARU;78068;78;YVELINES;Zone 1;A1;2
BOINVILLE-EN-MANTOIS;78070;78;YVELINES;Zone 1;A1;2
BOINVILLE-LE-GAILLARD;78071;78;YVELINES;Zone 1;A1;2
BOINVILLIERS;78072;78;YVELINES;Zone 1;A1;2
BOIS-D'ARCY;78073;78;YVELINES;Zone 1;A1;2
BOISSETS;78076;78;YVELINES;Zone 1;A1;2
LA BOISSIERE-ECOLE;78077;78;YVELINES;Zone 1;A1;2
BOISSY-MAUVOISIN;78082;78;YVELINES;Zone 1;A1;2
BOISSY-SANS-AVOIR;78084;78;YVELINES;Zone 1;A1;2
BONNELLES;78087;78;YVELINES;Zone 1;A1;2
BONNIERES-SUR-SEINE;78089;78;YVELINES;Zone 1;A1;2
BOUAFLE;78090;78;YVELINES;Zone 1;A1;2
BOUGIVAL;78092;78;YVELINES;Zone 1;A1;2
BOURDONNE;78096;78;YVELINES;Zone 1;A1;2
BREUIL-BOIS-ROBERT;78104;78;YVELINES;Zone 1;A1;2
BREVAL;78107;78;YVELINES;Zone 1;A1;2
LES BREVIAIRES;78108;78;YVELINES;Zone 1;A1;2
BRUEIL-EN-VEXIN;78113;78;YVELINES;Zone 1;A1;2
BUC;78117;78;YVELINES;Zone 1;A1;2
BUCHELAY;78118;78;YVELINES;Zone 1;A1;2
BULLION;78120;78;YVELINES;Zone 1;A1;2
CARRIERES-SOUS-POISSY;78123;78;YVELINES;Zone 1;A1;2
CARRIERES-SUR-SEINE;78124;78;YVELINES;Zone 1;A1;2
LA CELLE-LES-BORDES;78125;78;YVELINES;Zone 1;A1;2
LA CELLE-SAINT-CLOUD;78126;78;YVELINES;Zone 1;A1;2
CERNAY-LA-VILLE;78128;78;YVELINES;Zone 1;A1;2
CHAMBOURCY;78133;78;YVELINES;Zone 1;A1;2
CHANTELOUP-LES-VIGNES;78138;78;YVELINES;Zone 1;A1;2
CHAPET;78140;78;YVELINES;Zone 1;A1;2
CHATEAUFORT;78143;78;YVELINES;Zone 1;A1;2
CHATOU;78146;78;YVELINES;Zone 1;A1;2
CHAUFOUR-LES-BONNIERES;78147;78;YVELINES;Zone 1;A1;2
CHAVENAY;78152;78;YVELINES;Zone 1;A1;2
LE CHESNAY;78158;78;YVELINES;Zone 1;A1;2
CHEVREUSE;78160;78;YVELINES;Zone 1;A1;2
CHOISEL;78162;78;YVELINES;Zone 1;A1;2
CIVRY-LA-FORET;78163;78;YVELINES;Zone 1;A1;2
CLAIREFONTAINE-EN-YVELINES;78164;78;YVELINES;Zone 1;A1;2
LES CLAYES-SOUS-BOIS;78165;78;YVELINES;Zone 1;A1;2
COIGNIERES;78168;78;YVELINES;Zone 1;A1;2
CONDE-SUR-VESGRE;78171;78;YVELINES;Zone 1;A1;2
CONFLANS-SAINTE-HONORINE;78172;78;YVELINES;Zone 1;A1;2
COURGENT;78185;78;YVELINES;Zone 1;A1;2
CRAVENT;78188;78;YVELINES;Zone 1;A1;2
CRESPIERES;78189;78;YVELINES;Zone 1;A1;2
CROISSY-SUR-SEINE;78190;78;YVELINES;Zone 1;A1;2
DAMMARTIN-EN-SERVE;78192;78;YVELINES;Zone 1;A1;2
DAMPIERRE-EN-YVELINES;78193;78;YVELINES;Zone 1;A1;2
DANNEMARIE;78194;78;YVELINES;Zone 1;A1;2
DAVRON;78196;78;YVELINES;Zone 1;A1;2
DROCOURT;78202;78;YVELINES;Zone 1;A1;2
ECQUEVILLY;78206;78;YVELINES;Zone 1;A1;2
ELANCOURT;78208;78;YVELINES;Zone 1;A1;2
EMANCE;78209;78;YVELINES;Zone 1;A1;2
EPONE;78217;78;YVELINES;Zone 1;A1;2
LES ESSARTS-LE-ROI;78220;78;YVELINES;Zone 1;A1;2
L'ETANG-LA-VILLE;78224;78;YVELINES;Zone 1;A1;2
EVECQUEMONT;78227;78;YVELINES;Zone 1;A1;2
LA FALAISE;78230;78;YVELINES;Zone 1;A1;2
FAVRIEUX;78231;78;YVELINES;Zone 1;A1;2
FEUCHEROLLES;78233;78;YVELINES;Zone 1;A1;2
FLACOURT;78234;78;YVELINES;Zone 1;A1;2
FLEXANVILLE;78236;78;YVELINES;Zone 1;A1;2
FLINS-NEUVE-EGLISE;78237;78;YVELINES;Zone 1;A1;2
FLINS-SUR-SEINE;78238;78;YVELINES;Zone 1;A1;2
FOLLAINVILLE-DENNEMONT;78239;78;YVELINES;Zone 1;A1;2
FONTENAY-LE-FLEURY;78242;78;YVELINES;Zone 1;A1;2
FONTENAY-MAUVOISIN;78245;78;YVELINES;Zone 1;A1;2
FONTENAY-SAINT-PERE;78246;78;YVELINES;Zone 1;A1;2
FOURQUEUX;78251;78;YVELINES;Zone 1;A1;2
FRENEUSE;78255;78;YVELINES;Zone 1;A1;2
GAILLON-SUR-MONTCIENT;78261;78;YVELINES;Zone 1;A1;2
GALLUIS;78262;78;YVELINES;Zone 1;A1;2
GAMBAIS;78263;78;YVELINES;Zone 1;A1;2
GAMBAISEUIL;78264;78;YVELINES;Zone 1;A1;2
GARANCIERES;78265;78;YVELINES;Zone 1;A1;2
GARGENVILLE;78267;78;YVELINES;Zone 1;A1;2
GAZERAN;78269;78;YVELINES;Zone 1;A1;2
GOMMECOURT;78276;78;YVELINES;Zone 1;A1;2
GOUPILLIERES;78278;78;YVELINES;Zone 1;A1;2
GOUSSONVILLE;78281;78;YVELINES;Zone 1;A1;2
GRANDCHAMP;78283;78;YVELINES;Zone 1;A1;2
GRESSEY;78285;78;YVELINES;Zone 1;A1;2
GROSROUVRE;78289;78;YVELINES;Zone 1;A1;2
GUERNES;78290;78;YVELINES;Zone 1;A1;2
GUERVILLE;78291;78;YVELINES;Zone 1;A1;2
GUITRANCOURT;78296;78;YVELINES;Zone 1;A1;2
GUYANCOURT;78297;78;YVELINES;Zone 1;A1;2
HARDRICOURT;78299;78;YVELINES;Zone 1;A1;2
HARGEVILLE;78300;78;YVELINES;Zone 1;A1;2
LA HAUTEVILLE;78302;78;YVELINES;Zone 1;A1;2
HERBEVILLE;78305;78;YVELINES;Zone 1;A1;2
HERMERAY;78307;78;YVELINES;Zone 1;A1;2
HOUDAN;78310;78;YVELINES;Zone 1;A1;2
HOUILLES;78311;78;YVELINES;Zone 1;A1;2
ISSOU;78314;78;YVELINES;Zone 1;A1;2
JAMBVILLE;78317;78;YVELINES;Zone 1;A1;2
JEUFOSSE;78320;78;YVELINES;Zone 1;A1;2
JOUARS-PONTCHARTRAIN;78321;78;YVELINES;Zone 1;A1;2
JOUY-EN-JOSAS;78322;78;YVELINES;Zone 1;A1;2
JOUY-MAUVOISIN;78324;78;YVELINES;Zone 1;A1;2
JUMEAUVILLE;78325;78;YVELINES;Zone 1;A1;2
JUZIERS;78327;78;YVELINES;Zone 1;A1;2
LAINVILLE-EN-VEXIN;78329;78;YVELINES;Zone 1;A1;2
LEVIS-SAINT-NOM;78334;78;YVELINES;Zone 1;A1;2
LIMAY;78335;78;YVELINES;Zone 1;A1;2
LIMETZ-VILLEZ;78337;78;YVELINES;Zone 1;A1;2
LES LOGES-EN-JOSAS;78343;78;YVELINES;Zone 1;A1;2
LOMMOYE;78344;78;YVELINES;Zone 1;A1;2
LONGNES;78346;78;YVELINES;Zone 1;A1;2
LONGVILLIERS;78349;78;YVELINES;Zone 1;A1;2
LOUVECIENNES;78350;78;YVELINES;Zone 1;A1;2
MAGNANVILLE;78354;78;YVELINES;Zone 1;A1;2
MAGNY-LES-HAMEAUX;78356;78;YVELINES;Zone 1;A1;2
MAISONS-LAFFITTE;78358;78;YVELINES;Zone 1;A1;2
MANTES-LA-JOLIE;78361;78;YVELINES;Zone 1;A1;2
MANTES-LA-VILLE;78362;78;YVELINES;Zone 1;A1;2
MARCQ;78364;78;YVELINES;Zone 1;A1;2
MAREIL-LE-GUYON;78366;78;YVELINES;Zone 1;A1;2
MAREIL-MARLY;78367;78;YVELINES;Zone 1;A1;2
MAREIL-SUR-MAULDRE;78368;78;YVELINES;Zone 1;A1;2
MARLY-LE-ROI;78372;78;YVELINES;Zone 1;A1;2
MAULE;78380;78;YVELINES;Zone 1;A1;2
MAULETTE;78381;78;YVELINES;Zone 1;A1;2
MAURECOURT;78382;78;YVELINES;Zone 1;A1;2
MAUREPAS;78383;78;YVELINES;Zone 1;A1;2
MEDAN;78384;78;YVELINES;Zone 1;A1;2
MENERVILLE;78385;78;YVELINES;Zone 1;A1;2
MERE;78389;78;YVELINES;Zone 1;A1;2
MERICOURT;78391;78;YVELINES;Zone 1;A1;2
LE MESNIL-LE-ROI;78396;78;YVELINES;Zone 1;A1;2
LE MESNIL-SAINT-DENIS;78397;78;YVELINES;Zone 1;A1;2
LES MESNULS;78398;78;YVELINES;Zone 1;A1;2
MEULAN;78401;78;YVELINES;Zone 1;A1;2
MEZIERES-SUR-SEINE;78402;78;YVELINES;Zone 1;A1;2
MEZY-SUR-SEINE;78403;78;YVELINES;Zone 1;A1;2
MILLEMONT;78404;78;YVELINES;Zone 1;A1;2
MILON-LA-CHAPELLE;78406;78;YVELINES;Zone 1;A1;2
MITTAINVILLE;78407;78;YVELINES;Zone 1;A1;2
MOISSON;78410;78;YVELINES;Zone 1;A1;2
MONDREVILLE;78413;78;YVELINES;Zone 1;A1;2
MONTAINVILLE;78415;78;YVELINES;Zone 1;A1;2
MONTALET-LE-BOIS;78416;78;YVELINES;Zone 1;A1;2
MONTCHAUVET;78417;78;YVELINES;Zone 1;A1;2
MONTESSON;78418;78;YVELINES;Zone 1;A1;2
MONTFORT-L'AMAURY;78420;78;YVELINES;Zone 1;A1;2
MONTIGNY-LE-BRETONNEUX;78423;78;YVELINES;Zone 1;A1;2
MORAINVILLIERS;78431;78;YVELINES;Zone 1;A1;2
MOUSSEAUX-SUR-SEINE;78437;78;YVELINES;Zone 1;A1;2
MULCENT;78439;78;YVELINES;Zone 1;A1;2
LES MUREAUX;78440;78;YVELINES;Zone 1;A1;2
NEAUPHLE-LE-CHATEAU;78442;78;YVELINES;Zone 1;A1;2
NEAUPHLE-LE-VIEUX;78443;78;YVELINES;Zone 1;A1;2
NEAUPHLETTE;78444;78;YVELINES;Zone 1;A1;2
NEZEL;78451;78;YVELINES;Zone 1;A1;2
NOISY-LE-ROI;78455;78;YVELINES;Zone 1;A1;2
OINVILLE-SUR-MONTCIENT;78460;78;YVELINES;Zone 1;A1;2
ORCEMONT;78464;78;YVELINES;Zone 1;A1;2
ORGERUS;78465;78;YVELINES;Zone 1;A1;2
ORGEVAL;78466;78;YVELINES;Zone 1;A1;2
ORPHIN;78470;78;YVELINES;Zone 1;A1;2
ORSONVILLE;78472;78;YVELINES;Zone 1;A1;2
ORVILLIERS;78474;78;YVELINES;Zone 1;A1;2
OSMOY;78475;78;YVELINES;Zone 1;A1;2
PARAY-DOUAVILLE;78478;78;YVELINES;Zone 1;A1;2
LE PECQ;78481;78;YVELINES;Zone 1;A1;2
PERDREAUVILLE;78484;78;YVELINES;Zone 1;A1;2
LE PERRAY-EN-YVELINES;78486;78;YVELINES;Zone 1;A1;2
PLAISIR;78490;78;YVELINES;Zone 1;A1;2
POIGNY-LA-FORET;78497;78;YVELINES;Zone 1;A1;2
POISSY;78498;78;YVELINES;Zone 1;A1;2
PONTHEVRARD;78499;78;YVELINES;Zone 1;A1;2
PORCHEVILLE;78501;78;YVELINES;Zone 1;A1;2
LE PORT-MARLY;78502;78;YVELINES;Zone 1;A1;2
PORT-VILLEZ;78503;78;YVELINES;Zone 1;A1;2
PRUNAY-LE-TEMPLE;78505;78;YVELINES;Zone 1;A1;2
PRUNAY-EN-YVELINES;78506;78;YVELINES;Zone 1;A1;2
LA QUEUE-LES-YVELINES;78513;78;YVELINES;Zone 1;A1;2
RAIZEUX;78516;78;YVELINES;Zone 1;A1;2
RAMBOUILLET;78517;78;YVELINES;Zone 1;A1;2
RENNEMOULIN;78518;78;YVELINES;Zone 1;A1;2
RICHEBOURG;78520;78;YVELINES;Zone 1;A1;2
ROCHEFORT-EN-YVELINES;78522;78;YVELINES;Zone 1;A1;2
ROCQUENCOURT;78524;78;YVELINES;Zone 1;A1;2
ROLLEBOISE;78528;78;YVELINES;Zone 1;A1;2
ROSAY;78530;78;YVELINES;Zone 1;A1;2
ROSNY-SUR-SEINE;78531;78;YVELINES;Zone 1;A1;2
SAILLY;78536;78;YVELINES;Zone 1;A1;2
SAINT-ARNOULT-EN-YVELINES;78537;78;YVELINES;Zone 1;A1;2
SAINT-CYR-L'ECOLE;78545;78;YVELINES;Zone 1;A1;2
SAINT-FORGET;78548;78;YVELINES;Zone 1;A1;2
SAINT-GERMAIN-DE-LA-GRANGE;78550;78;YVELINES;Zone 1;A1;2
SAINT-GERMAIN-EN-LAYE;78551;78;YVELINES;Zone 1;A1;2
SAINT-HILARION;78557;78;YVELINES;Zone 1;A1;2
SAINT-ILLIERS-LA-VILLE;78558;78;YVELINES;Zone 1;A1;2
SAINT-ILLIERS-LE-BOIS;78559;78;YVELINES;Zone 1;A1;2
SAINT-LAMBERT;78561;78;YVELINES;Zone 1;A1;2
SAINT-LEGER-EN-YVELINES;78562;78;YVELINES;Zone 1;A1;2
SAINT-MARTIN-DE-BRETHENCOURT;78564;78;YVELINES;Zone 1;A1;2
SAINT-MARTIN-DES-CHAMPS;78565;78;YVELINES;Zone 1;A1;2
SAINT-MARTIN-LA-GARENNE;78567;78;YVELINES;Zone 1;A1;2
SAINTE-MESME;78569;78;YVELINES;Zone 1;A1;2
SAINT-NOM-LA-BRETECHE;78571;78;YVELINES;Zone 1;A1;2
SAINT-REMY-LES-CHEVREUSE;78575;78;YVELINES;Zone 1;A1;2
SAINT-REMY-L'HONORE;78576;78;YVELINES;Zone 1;A1;2
SARTROUVILLE;78586;78;YVELINES;Zone 1;A1;2
SAULX-MARCHAIS;78588;78;YVELINES;Zone 1;A1;2
SENLISSE;78590;78;YVELINES;Zone 1;A1;2
SEPTEUIL;78591;78;YVELINES;Zone 1;A1;2
SOINDRES;78597;78;YVELINES;Zone 1;A1;2
SONCHAMP;78601;78;YVELINES;Zone 1;A1;2
TACOIGNIERES;78605;78;YVELINES;Zone 1;A1;2
LE TARTRE-GAUDRAN;78606;78;YVELINES;Zone 1;A1;2
LE TERTRE-SAINT-DENIS;78608;78;YVELINES;Zone 1;A1;2
TESSANCOURT-SUR-AUBETTE;78609;78;YVELINES;Zone 1;A1;2
THIVERVAL-GRIGNON;78615;78;YVELINES;Zone 1;A1;2
THOIRY;78616;78;YVELINES;Zone 1;A1;2
TILLY;78618;78;YVELINES;Zone 1;A1;2
TOUSSUS-LE-NOBLE;78620;78;YVELINES;Zone 1;A1;2
TRAPPES;78621;78;YVELINES;Zone 1;A1;2
LE TREMBLAY-SUR-MAULDRE;78623;78;YVELINES;Zone 1;A1;2
TRIEL-SUR-SEINE;78624;78;YVELINES;Zone 1;A1;2
VAUX-SUR-SEINE;78638;78;YVELINES;Zone 1;A1;2
VELIZY-VILLACOUBLAY;78640;78;YVELINES;Zone 1;A1;2
VERNEUIL-SUR-SEINE;78642;78;YVELINES;Zone 1;A1;2
VERNOUILLET;78643;78;YVELINES;Zone 1;A1;2
LA VERRIERE;78644;78;YVELINES;Zone 1;A1;2
VERSAILLES;78646;78;YVELINES;Zone 1;A1;2
VERT;78647;78;YVELINES;Zone 1;A1;2
LE VESINET;78650;78;YVELINES;Zone 1;A1;2
VICQ;78653;78;YVELINES;Zone 1;A1;2
VIEILLE-EGLISE-EN-YVELINES;78655;78;YVELINES;Zone 1;A1;2
LA VILLENEUVE-EN-CHEVRIE;78668;78;YVELINES;Zone 1;A1;2
VILLENNES-SUR-SEINE;78672;78;YVELINES;Zone 1;A1;2
VILLEPREUX;78674;78;YVELINES;Zone 1;A1;2
VILLETTE;78677;78;YVELINES;Zone 1;A1;2
VILLIERS-LE-MAHIEU;78681;78;YVELINES;Zone 1;A1;2
VILLIERS-SAINT-FREDERIC;78683;78;YVELINES;Zone 1;A1;2
VIROFLAY;78686;78;YVELINES;Zone 1;A1;2
VOISINS-LE-BRETONNEUX;78688;78;YVELINES;Zone 1;A1;2
L'ABSIE;79001;79;DEUX-SEVRES;Zone 3;A1;2
ADILLY;79002;79;DEUX-SEVRES;Zone 3;A1;2
AIFFRES;79003;79;DEUX-SEVRES;Zone 3;A1;2
AIGONNAY;79004;79;DEUX-SEVRES;Zone 3;A1;2
AIRVAULT;79005;79;DEUX-SEVRES;Zone 3;A1;2
LES ALLEUDS;79006;79;DEUX-SEVRES;Zone 3;A1;2
ALLONNE;79007;79;DEUX-SEVRES;Zone 3;A1;2
AMAILLOUX;79008;79;DEUX-SEVRES;Zone 3;A1;2
AMURE;79009;79;DEUX-SEVRES;Zone 3;A1;2
ARCAIS;79010;79;DEUX-SEVRES;Zone 3;A1;2
ARDILLEUX;79011;79;DEUX-SEVRES;Zone 3;A1;2
ARDIN;79012;79;DEUX-SEVRES;Zone 3;A1;2
ARGENTON-LES-VALLEES;79013;79;DEUX-SEVRES;Zone 3;A1;2
ARGENTON-L'EGLISE;79014;79;DEUX-SEVRES;Zone 3;A1;2
ASNIERES-EN-POITOU;79015;79;DEUX-SEVRES;Zone 3;A1;2
ASSAIS-LES-JUMEAUX;79016;79;DEUX-SEVRES;Zone 3;A1;2
AUBIGNE;79018;79;DEUX-SEVRES;Zone 3;A1;2
AUBIGNY;79019;79;DEUX-SEVRES;Zone 3;A1;2
AUGE;79020;79;DEUX-SEVRES;Zone 3;A1;2
AVAILLES-THOUARSAIS;79022;79;DEUX-SEVRES;Zone 3;A1;2
AVON;79023;79;DEUX-SEVRES;Zone 3;A1;2
AZAY-LE-BRULE;79024;79;DEUX-SEVRES;Zone 3;A1;2
AZAY-SUR-THOUET;79025;79;DEUX-SEVRES;Zone 3;A1;2
LA BATAILLE;79027;79;DEUX-SEVRES;Zone 3;A1;2
BEAULIEU-SOUS-PARTHENAY;79029;79;DEUX-SEVRES;Zone 3;A1;2
BEAUSSAIS;79030;79;DEUX-SEVRES;Zone 3;A1;2
BEAUVOIR-SUR-NIORT;79031;79;DEUX-SEVRES;Zone 3;A1;2
BECELEUF;79032;79;DEUX-SEVRES;Zone 3;A1;2
BELLEVILLE;79033;79;DEUX-SEVRES;Zone 3;A1;2
BESSINES;79034;79;DEUX-SEVRES;Zone 3;A1;2
LE BEUGNON;79035;79;DEUX-SEVRES;Zone 3;A1;2
BOISME;79038;79;DEUX-SEVRES;Zone 3;A1;2
BOISSEROLLES;79039;79;DEUX-SEVRES;Zone 3;A1;2
LA BOISSIERE-EN-GATINE;79040;79;DEUX-SEVRES;Zone 3;A1;2
BOUGON;79042;79;DEUX-SEVRES;Zone 3;A1;2
BOUILLE-LORETZ;79043;79;DEUX-SEVRES;Zone 3;A1;2
BOUILLE-SAINT-PAUL;79044;79;DEUX-SEVRES;Zone 3;A1;2
BOUIN;79045;79;DEUX-SEVRES;Zone 3;A1;2
LE BOURDET;79046;79;DEUX-SEVRES;Zone 3;A1;2
BOUSSAIS;79047;79;DEUX-SEVRES;Zone 3;A1;2
LA CRECHE;79048;79;DEUX-SEVRES;Zone 3;A1;2
BRESSUIRE;79049;79;DEUX-SEVRES;Zone 3;A1;2
BRETIGNOLLES;79050;79;DEUX-SEVRES;Zone 3;A1;2
LE BREUIL-BERNARD;79051;79;DEUX-SEVRES;Zone 3;A1;2
